2,1,415.00,99.00,387.00,184.00,0.92,-1,-1,-1
2,2,269.00,83.00,314.00,170.00,0.87,-1,-1,-1
3,1,414.00,98.00,388.00,185.00,0.92,-1,-1,-1
3,2,270.00,83.00,313.00,169.00,0.86,-1,-1,-1
4,1,414.00,98.00,388.00,185.00,0.92,-1,-1,-1
4,2,269.00,83.00,314.00,169.00,0.87,-1,-1,-1
5,1,414.00,98.00,388.00,185.00,0.92,-1,-1,-1
5,2,268.00,83.00,315.00,170.00,0.87,-1,-1,-1
6,1,413.00,97.00,390.00,186.00,0.91,-1,-1,-1
6,2,268.00,83.00,315.00,170.00,0.87,-1,-1,-1
7,1,413.00,98.00,390.00,186.00,0.91,-1,-1,-1
7,2,268.00,83.00,315.00,170.00,0.87,-1,-1,-1
8,1,413.00,97.00,390.00,187.00,0.92,-1,-1,-1
8,2,268.00,83.00,315.00,170.00,0.87,-1,-1,-1
9,1,414.00,98.00,389.00,186.00,0.92,-1,-1,-1
9,2,268.00,83.00,315.00,170.00,0.87,-1,-1,-1
10,1,413.00,97.00,390.00,186.00,0.92,-1,-1,-1
10,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
11,1,414.00,97.00,389.00,186.00,0.91,-1,-1,-1
11,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
12,1,414.00,98.00,389.00,185.00,0.91,-1,-1,-1
12,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
13,1,414.00,98.00,388.00,185.00,0.92,-1,-1,-1
13,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
14,1,414.00,98.00,388.00,185.00,0.91,-1,-1,-1
14,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
15,1,415.00,98.00,387.00,185.00,0.92,-1,-1,-1
15,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
16,1,415.00,98.00,387.00,185.00,0.91,-1,-1,-1
16,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
17,1,415.00,98.00,387.00,185.00,0.91,-1,-1,-1
17,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
18,1,415.00,98.00,387.00,185.00,0.91,-1,-1,-1
18,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
19,1,414.00,98.00,388.00,185.00,0.91,-1,-1,-1
19,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
20,1,415.00,98.00,387.00,185.00,0.91,-1,-1,-1
20,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
21,1,415.00,98.00,387.00,185.00,0.91,-1,-1,-1
21,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
22,1,415.00,99.00,387.00,184.00,0.91,-1,-1,-1
22,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
23,1,415.00,99.00,387.00,184.00,0.91,-1,-1,-1
23,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
24,1,415.00,99.00,387.00,184.00,0.91,-1,-1,-1
24,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
25,1,415.00,99.00,387.00,184.00,0.91,-1,-1,-1
25,2,268.00,83.00,314.00,170.00,0.87,-1,-1,-1
26,1,415.00,99.00,387.00,184.00,0.91,-1,-1,-1
