2,1,328.00,285.00,435.00,214.00,0.95,-1,-1,-1
2,2,402.00,228.00,377.00,157.00,0.84,-1,-1,-1
2,4,527.00,146.00,338.00,203.00,0.54,-1,-1,-1
2,5,665.00,221.00,200.00,129.00,0.51,-1,-1,-1
3,1,328.00,285.00,434.00,215.00,0.95,-1,-1,-1
3,2,403.00,229.00,374.00,156.00,0.83,-1,-1,-1
3,4,527.00,146.00,338.00,203.00,0.59,-1,-1,-1
3,5,665.00,221.00,200.00,129.00,0.52,-1,-1,-1
4,1,328.00,285.00,434.00,214.00,0.95,-1,-1,-1
4,2,403.00,230.00,375.00,156.00,0.83,-1,-1,-1
4,4,527.00,146.00,339.00,203.00,0.60,-1,-1,-1
4,5,665.00,222.00,200.00,128.00,0.50,-1,-1,-1
5,1,328.00,285.00,434.00,214.00,0.95,-1,-1,-1
5,2,405.00,231.00,371.00,155.00,0.82,-1,-1,-1
5,4,527.00,145.00,338.00,204.00,0.59,-1,-1,-1
5,5,665.00,221.00,200.00,129.00,0.49,-1,-1,-1
6,1,328.00,285.00,434.00,215.00,0.95,-1,-1,-1
6,2,406.00,232.00,369.00,154.00,0.82,-1,-1,-1
6,4,526.00,145.00,339.00,204.00,0.64,-1,-1,-1
6,5,665.00,222.00,200.00,128.00,0.47,-1,-1,-1
7,1,328.00,285.00,434.00,215.00,0.95,-1,-1,-1
7,2,406.00,233.00,369.00,153.00,0.82,-1,-1,-1
7,4,526.00,145.00,339.00,204.00,0.64,-1,-1,-1
7,5,665.00,221.00,201.00,129.00,0.45,-1,-1,-1
8,1,328.00,285.00,434.00,215.00,0.95,-1,-1,-1
8,2,406.00,233.00,367.00,152.00,0.82,-1,-1,-1
8,4,526.00,145.00,339.00,204.00,0.62,-1,-1,-1
8,5,665.00,221.00,201.00,129.00,0.50,-1,-1,-1
9,1,328.00,285.00,434.00,215.00,0.94,-1,-1,-1
9,2,406.00,233.00,368.00,153.00,0.82,-1,-1,-1
9,4,526.00,145.00,339.00,204.00,0.60,-1,-1,-1
9,5,665.00,221.00,201.00,129.00,0.52,-1,-1,-1
10,1,328.00,285.00,434.00,215.00,0.94,-1,-1,-1
10,2,405.00,233.00,370.00,153.00,0.82,-1,-1,-1
10,4,526.00,145.00,339.00,204.00,0.61,-1,-1,-1
10,5,665.00,221.00,201.00,129.00,0.52,-1,-1,-1
11,1,328.00,285.00,434.00,215.00,0.94,-1,-1,-1
11,2,405.00,233.00,371.00,153.00,0.82,-1,-1,-1
11,4,526.00,145.00,339.00,204.00,0.60,-1,-1,-1
11,5,665.00,221.00,201.00,129.00,0.51,-1,-1,-1
12,1,328.00,285.00,434.00,215.00,0.94,-1,-1,-1
12,2,405.00,233.00,371.00,153.00,0.82,-1,-1,-1
12,4,526.00,146.00,339.00,203.00,0.60,-1,-1,-1
12,5,665.00,221.00,201.00,129.00,0.50,-1,-1,-1
13,1,328.00,285.00,434.00,215.00,0.94,-1,-1,-1
13,2,405.00,233.00,371.00,153.00,0.82,-1,-1,-1
13,4,527.00,146.00,338.00,203.00,0.62,-1,-1,-1
13,5,665.00,221.00,201.00,129.00,0.48,-1,-1,-1
14,1,328.00,285.00,435.00,215.00,0.94,-1,-1,-1
14,2,404.00,233.00,373.00,153.00,0.82,-1,-1,-1
14,4,527.00,145.00,338.00,204.00,0.58,-1,-1,-1
14,5,665.00,221.00,201.00,129.00,0.53,-1,-1,-1
15,1,328.00,285.00,435.00,215.00,0.94,-1,-1,-1
15,2,404.00,232.00,373.00,154.00,0.82,-1,-1,-1
15,4,527.00,145.00,338.00,204.00,0.62,-1,-1,-1
15,5,665.00,221.00,201.00,129.00,0.49,-1,-1,-1
16,1,328.00,285.00,435.00,215.00,0.94,-1,-1,-1
