2,1,791.00,334.00,444.00,337.00,0.88,-1,-1,-1
2,2,574.00,296.00,447.00,217.00,0.87,-1,-1,-1
2,3,464.00,274.00,320.00,158.00,0.86,-1,-1,-1
2,4,394.00,255.00,249.00,136.00,0.82,-1,-1,-1
3,1,790.00,334.00,444.00,337.00,0.87,-1,-1,-1
3,2,574.00,296.00,447.00,217.00,0.87,-1,-1,-1
3,3,465.00,274.00,319.00,158.00,0.86,-1,-1,-1
3,4,394.00,255.00,249.00,137.00,0.83,-1,-1,-1
4,1,790.00,334.00,444.00,337.00,0.88,-1,-1,-1
4,2,574.00,296.00,447.00,217.00,0.87,-1,-1,-1
4,3,465.00,274.00,320.00,158.00,0.86,-1,-1,-1
4,4,394.00,255.00,250.00,137.00,0.83,-1,-1,-1
5,1,790.00,334.00,444.00,337.00,0.88,-1,-1,-1
5,2,574.00,296.00,447.00,217.00,0.87,-1,-1,-1
5,3,465.00,274.00,320.00,158.00,0.86,-1,-1,-1
5,4,395.00,255.00,248.00,137.00,0.83,-1,-1,-1
6,1,790.00,334.00,444.00,337.00,0.88,-1,-1,-1
6,2,574.00,296.00,447.00,217.00,0.87,-1,-1,-1
6,3,465.00,274.00,320.00,158.00,0.86,-1,-1,-1
6,4,395.00,256.00,248.00,136.00,0.83,-1,-1,-1
7,1,790.00,334.00,444.00,337.00,0.88,-1,-1,-1
7,2,574.00,296.00,447.00,217.00,0.87,-1,-1,-1
7,3,465.00,274.00,320.00,158.00,0.86,-1,-1,-1
7,4,395.00,256.00,248.00,135.00,0.83,-1,-1,-1
8,1,790.00,334.00,444.00,337.00,0.88,-1,-1,-1
8,2,575.00,296.00,447.00,217.00,0.87,-1,-1,-1
8,3,465.00,274.00,320.00,158.00,0.86,-1,-1,-1
8,4,396.00,256.00,247.00,135.00,0.83,-1,-1,-1
9,1,790.00,334.00,444.00,337.00,0.88,-1,-1,-1
9,2,575.00,296.00,447.00,217.00,0.87,-1,-1,-1
9,3,465.00,274.00,320.00,158.00,0.86,-1,-1,-1
9,4,396.00,256.00,247.00,135.00,0.83,-1,-1,-1
10,1,790.00,334.00,445.00,337.00,0.88,-1,-1,-1
10,2,575.00,296.00,447.00,217.00,0.87,-1,-1,-1
10,3,465.00,274.00,320.00,158.00,0.86,-1,-1,-1
10,4,396.00,255.00,247.00,135.00,0.83,-1,-1,-1
11,1,790.00,334.00,445.00,337.00,0.87,-1,-1,-1
11,2,575.00,296.00,447.00,217.00,0.87,-1,-1,-1
11,3,464.00,274.00,321.00,158.00,0.86,-1,-1,-1
11,4,396.00,256.00,247.00,134.00,0.84,-1,-1,-1
12,1,790.00,334.00,445.00,337.00,0.87,-1,-1,-1
12,2,575.00,296.00,446.00,217.00,0.87,-1,-1,-1
12,3,464.00,274.00,320.00,158.00,0.86,-1,-1,-1
12,4,396.00,255.00,247.00,135.00,0.84,-1,-1,-1
13,1,790.00,334.00,444.00,337.00,0.87,-1,-1,-1
13,2,575.00,296.00,446.00,217.00,0.87,-1,-1,-1
13,3,464.00,274.00,320.00,158.00,0.86,-1,-1,-1
13,4,395.00,255.00,248.00,135.00,0.84,-1,-1,-1
14,1,790.00,334.00,444.00,337.00,0.88,-1,-1,-1
14,2,575.00,296.00,446.00,217.00,0.87,-1,-1,-1
14,3,464.00,274.00,320.00,158.00,0.86,-1,-1,-1
14,4,395.00,255.00,248.00,135.00,0.83,-1,-1,-1
15,1,790.00,334.00,445.00,337.00,0.88,-1,-1,-1
15,2,575.00,296.00,446.00,216.00,0.87,-1,-1,-1
15,3,464.00,274.00,321.00,158.00,0.86,-1,-1,-1
15,4,396.00,256.00,246.00,134.00,0.84,-1,-1,-1
16,1,790.00,334.00,445.00,337.00,0.88,-1,-1,-1
16,2,575.00,296.00,446.00,216.00,0.87,-1,-1,-1
